id_pedido;id_produto;quantidade;preco_unitario;desconto
7965;1;3;221.08;0.03
7965;10;10;113.37;0.03
7966;8;7;538.73;0.21
7966;1;9;227.84;0.26
7967;2;9;298.37;0.19
7967;5;10;313.46;0.12
7967;2;3;537.14;0.18
7967;7;1;92.3;0.05
7967;8;5;572.28;0.2
7968;1;1;174.1;0.11
7968;6;1;454.31;0.19
7968;2;4;464.83;0.13
7969;1;9;188.1;0.12
7970;6;5;491.75;0.27
7970;8;1;986.96;0.06
7970;9;3;180.87;0.05
7971;1;9;930.82;0.02
7971;5;6;81.53;0.01
7971;5;9;30.54;0.15
7972;9;7;396.68;0.04
7973;8;6;642.7;0.28
7973;6;10;411.44;0.29
7973;1;7;715.9;0.07
7973;9;8;369.44;0.01
7973;5;9;629.85;0.25
7974;6;3;406.19;0.16
7974;1;7;580.21;0.3
7974;9;4;48.49;0.11
7975;5;3;595.36;0.04
7975;9;8;845.89;0.03
7975;4;7;454.65;0.1
7975;8;6;501.42;0.19
7976;5;7;235.83;0.12
7976;6;10;827.58;0.23
7976;6;2;508.27;0.19
7976;1;10;644.27;0.26
7977;7;10;379.05;0.15
7978;7;8;406.12;0.21
7978;9;1;67.04;0.23
7978;3;8;418.03;0.1
7978;8;9;589.82;0.2
7979;9;4;176.83;0.2
7979;9;3;121.03;0.12
7979;7;3;576.88;0.27
7979;6;8;883.32;0.22
7979;6;8;695.45;0.18
7980;1;4;58.15;0.29
7980;7;4;489.16;0.02
7981;9;10;122.16;0.06
7981;8;9;547.65;0.16
7981;9;7;294.04;0.14
7981;3;10;573.14;0.17
7981;9;2;377.71;0.16
7982;2;7;705.9;0.01
7983;1;8;915.67;0.07
7983;4;1;152.68;0.03
7984;5;6;50.09;0.03
7984;7;10;93.99;0.28
7984;9;4;946.16;0.16
7984;6;6;309.79;0.25
7985;1;8;191.0;0.05
7985;4;3;694.89;0.02
7985;8;9;529.66;0.24
7986;10;9;969.87;0.17
7986;10;10;890.27;0.22
7986;1;6;785.99;0.17
7986;4;1;485.94;0.01
7987;10;6;720.93;0.07
7987;8;6;292.6;0.12
7987;1;5;946.56;0.18
7987;2;3;720.48;0.19
7987;10;4;280.86;0.12
7988;5;9;722.09;0.02
7988;1;2;266.8;0.03
7988;2;8;276.76;0.18
7988;4;4;443.23;0.25
7988;8;5;604.07;0.17
7989;1;7;248.57;0.02
7990;3;1;510.21;0.15
7990;10;2;66.66;0.23
7990;4;4;729.98;0.06
7991;4;5;388.84;0.05
7991;4;5;363.22;0.17
7991;4;7;19.16;0.18
7992;8;10;651.67;0.01
7992;10;9;911.45;0.21
7993;5;4;28.19;0.13
7993;10;8;75.67;0.12
7994;10;4;24.54;0.21
7994;3;8;755.69;0.09
7994;1;3;790.98;0.29
7994;10;3;167.73;0.18
7994;2;4;909.98;0.19
7995;1;6;169.96;0.07
7996;1;3;775.52;0.02
7996;9;1;198.54;0.17
7996;2;1;848.46;0.04
7996;4;8;988.04;0.06
7996;3;5;922.37;0.25
7997;6;4;545.06;0.04
7997;6;4;869.92;0.12
7997;3;1;69.87;0.07
7998;1;2;88.93;0.17
7998;4;3;486.94;0.08
7998;8;5;887.37;0.17
7999;1;6;605.59;0.12
7999;7;5;12.43;0.26
7999;10;3;685.27;0.1
7999;5;1;312.42;0.12
7999;6;10;777.45;0.27
8000;4;4;147.88;0.06
8000;1;9;734.73;0.2
8000;8;5;35.63;0.01
8001;8;4;647.46;0.09
8001;7;6;721.22;0.02
8002;7;7;262.12;0.0
8002;2;7;186.38;0.12
8002;9;2;77.59;0.13
8003;10;9;363.29;0.03
8003;5;4;646.05;0.24
8004;2;4;298.37;0.13
8004;6;5;735.97;0.24
8004;1;3;464.94;0.26
8004;5;5;114.58;0.22
8005;2;3;758.12;0.09
8006;1;5;67.51;0.07
8007;8;10;605.04;0.07
8007;2;3;535.16;0.22
8007;9;7;638.16;0.28
8008;9;1;232.9;0.08
8009;4;6;739.2;0.17
8009;3;5;791.78;0.28
8009;8;5;486.51;0.3
8009;8;7;891.6;0.08
8010;10;10;577.61;0.25
8010;2;7;380.4;0.02
8010;8;3;626.64;0.02
8011;4;5;998.42;0.23
8011;4;8;978.82;0.27
8012;10;3;775.04;0.29
8012;7;8;774.82;0.28
8012;10;9;568.89;0.2
8012;5;6;999.42;0.02
8013;7;9;79.81;0.29
8013;4;1;942.68;0.21
8013;5;6;288.77;0.06
8013;2;2;819.83;0.14
8014;3;8;401.51;0.08
8015;2;1;219.09;0.08
8015;8;2;620.32;0.13
8016;6;7;11.89;0.03
8016;3;10;432.03;0.02
8016;6;1;620.31;0.08
8016;8;7;679.75;0.13
8016;5;8;131.28;0.05
8017;9;4;160.33;0.16
8017;10;10;611.45;0.14
8017;7;10;741.27;0.23
8017;9;5;224.87;0.08
8018;7;9;217.17;0.23
8019;7;9;266.51;0.06
8019;6;4;337.73;0.14
8019;5;3;19.62;0.24
8019;10;6;350.8;0.16
8020;2;1;86.56;0.29
8020;9;10;733.93;0.16
8021;4;4;397.86;0.08
8021;3;8;510.42;0.09
8022;6;6;294.24;0.06
8022;9;6;616.17;0.22
8022;10;5;165.94;0.02
8023;5;5;327.11;0.05
8023;6;3;742.03;0.04
8023;7;1;259.78;0.27
8023;3;8;657.01;0.15
8023;2;9;591.67;0.04
8024;8;3;858.39;0.21
8024;2;3;952.35;0.2
8024;6;6;182.34;0.27
8024;2;1;955.16;0.14
8024;4;10;447.29;0.29
8025;10;2;937.74;0.25
8026;6;9;896.63;0.03
8026;6;8;534.96;0.08
8026;5;9;258.07;0.13
8026;7;7;778.22;0.3
8026;2;3;554.76;0.17
8027;6;2;609.83;0.26
8027;3;4;649.91;0.08
8028;9;7;300.85;0.01
8028;2;7;448.21;0.14
8028;7;1;759.06;0.23
8028;6;9;814.9;0.06
8028;4;4;663.52;0.11
8029;4;10;647.88;0.28
8030;7;10;994.64;0.16
8030;3;4;136.54;0.22
8030;8;5;596.12;0.27
8030;3;10;864.13;0.02
8031;5;5;656.08;0.2
8031;5;9;825.4;0.18
8031;7;10;571.67;0.13
8031;4;4;463.02;0.05
8031;10;8;323.92;0.17
8032;8;7;22.02;0.17
8032;8;7;423.36;0.02
8032;5;10;221.37;0.02
8032;9;3;597.37;0.03
8032;5;9;515.37;0.08
8033;2;7;640.98;0.26
8033;6;9;744.06;0.2
8034;3;10;460.04;0.29
8034;4;2;33.32;0.29
8035;2;9;707.62;0.03
8035;6;6;130.16;0.17
8035;1;1;42.84;0.09
8035;4;7;411.98;0.07
8036;8;5;760.15;0.19
8036;7;8;689.71;0.27
8036;8;2;897.15;0.18
8037;10;9;927.88;0.29
8037;4;7;887.61;0.14
8037;6;1;294.66;0.22
8037;10;7;187.76;0.28
8037;4;9;11.61;0.02
8038;9;5;946.29;0.22
8038;4;8;208.12;0.24
8039;9;5;257.75;0.3
8039;5;8;757.27;0.01
8039;4;7;114.52;0.1
8040;2;5;562.61;0.1
8040;8;8;753.64;0.16
8040;4;3;364.22;0.07
8040;7;10;97.49;0.21
8040;1;7;123.67;0.01
8041;7;5;35.41;0.15
8041;2;4;272.99;0.17
8041;2;4;822.46;0.2
8041;5;4;150.32;0.3
8041;5;7;222.45;0.18
8042;4;4;829.98;0.24
8042;4;3;532.35;0.05
8042;10;9;342.23;0.03
8043;8;7;844.17;0.25
8043;4;7;22.49;0.17
8044;1;7;97.86;0.15
8044;8;9;269.04;0.27
8044;2;2;890.18;0.27
8044;8;9;108.58;0.11
8045;10;10;242.27;0.21
8045;1;2;554.05;0.25
8045;6;6;900.89;0.15
8045;9;5;881.49;0.02
8045;2;2;75.84;0.13
8046;6;3;94.78;0.29
8047;6;6;701.32;0.1
8048;8;6;787.59;0.28
8049;8;10;686.75;0.14
8049;4;3;703.34;0.01
8049;5;5;210.81;0.24
8049;5;8;755.95;0.11
8050;10;3;780.76;0.13
8050;2;4;869.8;0.19
8050;1;9;621.89;0.25
8050;8;9;213.37;0.13
8050;4;7;116.57;0.26
8051;7;10;191.98;0.23
8051;3;10;946.82;0.2
8052;6;1;670.46;0.03
8052;8;2;873.85;0.26
8053;4;6;834.97;0.24
8053;5;3;496.94;0.26
8053;4;9;819.14;0.01
8053;10;4;497.29;0.01
8054;10;10;456.72;0.15
8054;9;3;554.03;0.25
8054;9;6;976.33;0.07
8054;9;7;964.09;0.1
8054;7;2;623.86;0.14
8055;7;8;951.57;0.05
8055;8;9;589.46;0.27
8055;4;6;475.87;0.24
8056;4;7;582.45;0.22
8056;5;2;782.17;0.17
8056;5;8;517.67;0.0
8057;2;2;336.83;0.1
8057;1;10;412.15;0.03
8057;3;6;668.44;0.13
8057;4;5;93.55;0.28
8057;9;9;802.8;0.01
8058;10;5;36.76;0.09
8058;8;8;398.3;0.04
8058;5;8;63.05;0.21
8058;5;2;281.24;0.03
8058;7;3;271.38;0.28
8059;4;7;24.57;0.16
8059;8;8;949.16;0.21
8060;6;5;728.91;0.03
8060;6;9;117.11;0.11
8060;6;9;298.76;0.03
8060;1;8;422.81;0.23
8061;2;2;175.19;0.22
8061;5;3;408.35;0.11
8061;9;1;974.92;0.23
8061;8;2;119.16;0.21
8062;6;7;911.2;0.16
8062;8;10;540.49;0.05
8063;8;5;539.72;0.29
8064;2;2;20.08;0.03
8064;10;2;177.29;0.1
8064;4;8;399.3;0.23
8065;2;6;339.86;0.2
8065;10;4;795.49;0.3
8065;7;6;518.87;0.24
8065;6;7;405.3;0.14
8065;8;6;161.56;0.21
8066;10;8;42.68;0.18
8066;2;2;765.08;0.08
8066;3;4;672.48;0.17
8067;2;8;281.36;0.14
8067;4;3;599.21;0.23
8067;3;3;587.71;0.26
8068;5;7;126.01;0.17
8068;7;10;634.24;0.3
8068;5;4;793.04;0.01
8068;4;10;522.14;0.01
8069;10;5;881.53;0.01
8069;3;10;834.32;0.22
8070;7;5;929.84;0.07
8071;5;3;494.43;0.21
8072;7;7;695.52;0.08
8072;10;6;597.88;0.12
8073;7;7;734.92;0.1
8073;6;10;769.2;0.13
8073;6;1;648.62;0.27
8074;10;1;433.2;0.18
8074;3;4;910.89;0.05
8075;2;9;91.07;0.03
8075;9;5;348.66;0.07
8076;1;10;82.41;0.01
8076;4;5;53.36;0.24
8076;10;9;290.74;0.03
8076;10;10;94.89;0.13
8076;8;7;982.25;0.23
8077;10;7;212.98;0.26
8077;3;3;787.35;0.23
8077;2;9;304.38;0.25
8077;7;1;993.42;0.19
8077;6;8;15.29;0.09
8078;8;7;945.74;0.04
8078;8;6;379.17;0.22
8078;1;3;50.18;0.3
8079;10;1;179.42;0.26
8079;2;5;771.75;0.12
8079;5;6;599.6;0.24
8079;2;7;720.06;0.19
8080;2;2;535.47;0.28
8081;3;9;613.33;0.07
8081;10;7;926.92;0.14
8081;5;8;321.43;0.13
8081;5;7;786.83;0.03
8081;5;4;632.61;0.28
8082;2;2;812.71;0.08
8082;5;2;576.57;0.17
8082;6;8;364.69;0.04
8083;4;6;50.81;0.29
8083;10;4;951.71;0.1
8084;7;6;32.61;0.03
8084;5;8;863.14;0.09
8084;9;8;275.75;0.3
8084;3;8;466.73;0.27
8084;3;2;138.71;0.2
8085;2;7;502.38;0.04
8085;1;6;457.4;0.15
8086;5;2;424.04;0.11
8086;2;4;856.11;0.21
8087;1;6;394.65;0.29
8087;6;6;635.66;0.09
8087;3;9;846.53;0.13
8087;8;5;55.21;0.01
8087;10;8;731.32;0.3
8088;7;3;24.37;0.16
8088;4;8;247.44;0.18
8088;1;4;650.28;0.28
8089;1;6;923.23;0.09
8090;8;5;947.78;0.06
8090;8;7;524.75;0.22
8090;7;10;381.5;0.19
8091;2;7;544.45;0.06
8091;8;9;983.79;0.24
8091;8;6;25.4;0.14
8091;7;7;136.98;0.02
8092;2;5;999.8;0.04
8092;2;6;922.31;0.02
8092;4;7;745.38;0.1
8092;1;4;430.59;0.07
8093;8;7;745.06;0.26
8094;2;8;913.45;0.23
8094;1;3;906.2;0.11
8094;10;8;557.73;0.13
8094;3;3;288.35;0.05
8095;6;5;336.46;0.04
8095;10;4;448.69;0.23
8096;4;4;934.4;0.21
8096;10;3;805.67;0.27
8096;9;5;345.86;0.08
8096;10;2;272.4;0.23
8097;10;8;172.73;0.09
8097;8;9;366.48;0.21
8097;6;8;348.96;0.13
8097;7;4;639.95;0.05
8097;4;4;719.54;0.09
8098;2;8;478.09;0.15
8098;6;5;646.42;0.09
8099;8;3;826.85;0.29
8099;1;2;855.29;0.16
8099;2;8;688.97;0.13
8100;4;10;160.78;0.26
8101;3;9;992.24;0.16
8101;5;8;455.81;0.19
8101;7;6;658.01;0.05
8101;2;10;857.94;0.12
8101;3;2;175.3;0.06
8102;8;7;887.35;0.11
8102;2;8;502.44;0.17
8102;9;6;564.37;0.14
8102;9;5;531.55;0.07
8102;9;10;603.54;0.13
8103;8;8;71.46;0.04
8104;10;4;40.5;0.29
8104;3;5;281.89;0.24
8104;9;10;511.94;0.13
8104;1;8;678.47;0.26
8105;8;7;24.64;0.12
8106;5;2;968.65;0.13
8107;7;5;923.72;0.13
8107;7;10;324.76;0.22
8107;6;1;304.07;0.3
8107;2;9;159.91;0.23
8108;4;3;685.21;0.19
8108;8;1;67.57;0.11
8108;7;6;260.15;0.16
8109;2;10;807.23;0.26
8110;1;3;275.24;0.06
8110;2;3;897.26;0.06
8110;1;7;381.26;0.23
8110;7;6;272.59;0.16
8111;5;10;928.05;0.16
8111;6;7;234.11;0.15
8111;8;9;382.07;0.07
8111;5;2;14.98;0.06
8111;7;2;503.88;0.23
8112;2;3;253.27;0.15
8113;6;9;190.12;0.29
8114;8;1;511.93;0.14
8114;5;5;283.19;0.0
8114;1;7;381.78;0.03
8115;2;6;335.97;0.18
8115;3;7;822.25;0.29
8115;9;9;223.08;0.02
8116;7;2;593.17;0.13
8116;7;6;174.64;0.21
8116;2;6;336.96;0.16
8116;8;8;349.44;0.28
8116;9;8;274.65;0.28
8117;1;7;368.48;0.19
8117;7;7;698.75;0.05
8117;6;1;587.24;0.28
8118;4;1;907.27;0.28
8118;9;5;998.5;0.02
8118;1;4;195.5;0.11
8118;9;4;54.89;0.26
8118;10;3;750.78;0.16
8119;5;5;94.06;0.0
8120;1;5;807.42;0.12
8120;5;9;138.53;0.17
8120;6;9;75.68;0.14
8120;1;10;243.04;0.2
8121;9;7;620.23;0.02
8121;4;9;575.62;0.17
8121;7;6;906.01;0.05
8122;10;7;649.42;0.1
8122;8;7;844.73;0.22
8122;2;4;15.72;0.04
8122;1;10;813.22;0.04
8122;2;2;36.6;0.22
8123;5;5;609.31;0.19
8123;6;9;463.28;0.16
8123;9;2;948.81;0.1
8124;8;3;315.29;0.2
8124;7;1;933.17;0.0
8124;4;6;62.73;0.2
8125;1;9;868.54;0.02
8125;4;2;81.56;0.03
8126;2;5;825.57;0.15
8127;2;1;137.83;0.24
8127;1;6;837.84;0.29
8127;10;5;404.85;0.17
8128;1;9;164.48;0.2
8128;3;2;621.21;0.18
8128;4;8;309.03;0.06
8128;5;6;303.72;0.17
8129;6;1;105.65;0.16
8129;10;1;768.09;0.17
8130;7;4;515.03;0.13
8130;8;5;368.17;0.17
8130;7;9;324.19;0.07
8130;5;7;118.34;0.03
8130;4;7;724.89;0.23
8131;1;6;700.94;0.05
8131;4;8;19.38;0.26
8131;2;6;451.68;0.21
8131;5;6;898.78;0.08
8131;10;5;174.56;0.26
8132;1;3;566.04;0.29
8132;5;6;70.38;0.17
8132;4;9;527.06;0.02
8132;9;3;368.58;0.24
8133;5;4;606.21;0.22
8133;5;1;117.89;0.07
8133;3;5;84.56;0.12
8133;6;8;572.48;0.02
8134;3;6;890.36;0.1
8135;6;10;46.89;0.02
8135;6;7;439.96;0.2
8135;3;1;90.25;0.25
8135;4;10;885.25;0.07
8136;9;9;162.63;0.0
8136;5;8;938.45;0.27
8136;2;9;850.23;0.19
8136;10;6;196.05;0.07
8136;3;2;955.93;0.12
8137;6;7;803.17;0.02
8138;3;1;780.86;0.01
8138;9;6;492.96;0.0
8138;6;8;638.57;0.22
8138;2;4;727.79;0.02
8139;6;9;771.0;0.19
8139;3;6;85.95;0.1
8139;7;6;395.3;0.29
8139;7;7;883.58;0.25
8140;10;6;604.01;0.01
8140;1;2;354.83;0.19
8140;8;7;254.13;0.15
8140;2;8;159.45;0.24
8140;6;8;199.37;0.28
8141;10;10;535.53;0.16
8142;3;8;231.94;0.12
8142;10;3;458.93;0.13
8143;9;9;295.81;0.13
8143;8;7;201.86;0.16
8144;4;6;381.96;0.27
8145;7;2;209.5;0.25
8145;2;5;940.77;0.17
8145;8;6;888.54;0.22
8145;4;3;430.7;0.05
8146;1;4;322.87;0.11
8146;7;7;100.3;0.2
8146;10;4;681.4;0.14
8146;6;6;530.21;0.24
8147;3;4;54.33;0.27
8148;8;10;814.67;0.26
8148;2;1;624.36;0.02
8149;2;9;163.63;0.12
8149;5;4;423.77;0.04
8149;10;4;636.86;0.24
8150;6;2;662.3;0.12
8150;5;4;894.48;0.07
8150;2;3;940.2;0.08
8150;4;10;313.14;0.13
8150;8;5;265.19;0.07
8151;10;1;806.91;0.11
8152;1;10;110.53;0.11
8152;7;4;435.3;0.07
8152;5;9;596.49;0.29
8153;3;1;440.5;0.17
8153;2;10;53.36;0.22
8153;7;1;18.43;0.12
8153;6;7;262.46;0.16
8153;1;9;617.29;0.24
8154;5;8;931.19;0.04
8154;5;9;895.3;0.01
8154;7;10;61.57;0.27
8155;4;4;91.7;0.03
8155;9;5;601.27;0.0
8155;6;10;764.03;0.15
8156;2;9;599.69;0.02
8156;9;7;122.52;0.24
8156;6;3;821.12;0.1
8156;4;5;435.72;0.09
8156;6;1;237.22;0.03
8157;8;1;327.39;0.29
8157;4;7;497.78;0.02
8157;7;5;653.27;0.26
8158;4;1;881.68;0.09
8158;5;10;845.62;0.18
8159;7;8;404.41;0.09
8160;5;8;86.3;0.07
8160;3;3;499.32;0.28
8161;5;7;679.24;0.06
8161;5;4;711.83;0.14
8162;9;4;539.5;0.18
8162;2;2;29.57;0.15
8162;6;6;964.85;0.21
8162;5;5;646.18;0.04
8162;8;9;721.77;0.25
8163;7;8;141.0;0.11
8163;4;4;276.9;0.07
8163;2;10;272.85;0.05
8163;1;7;104.96;0.04
8163;3;5;430.52;0.01
8164;9;9;460.63;0.07
8164;8;6;413.86;0.12
8164;8;10;666.26;0.06
8164;2;3;689.59;0.13
8164;8;4;586.38;0.26
8165;5;8;755.15;0.01
8165;3;7;451.92;0.25
8165;7;8;788.14;0.2
8166;8;5;300.94;0.11
8166;8;2;613.93;0.02
8166;7;7;70.64;0.16
8167;6;6;522.81;0.08
8168;5;8;586.3;0.05
8168;7;4;99.22;0.1
8168;10;8;654.37;0.06
8169;3;1;518.44;0.1
8170;8;3;64.87;0.06
8170;4;6;480.29;0.21
8171;1;8;117.38;0.22
8172;8;10;615.66;0.11
8173;7;3;679.69;0.12
8173;9;4;475.2;0.25
8173;3;8;904.98;0.29
8173;6;6;477.02;0.07
8173;3;2;753.1;0.11
8174;7;4;264.24;0.19
8174;1;8;41.16;0.25
8174;5;7;840.92;0.03
8175;8;5;990.15;0.01
8175;8;7;537.67;0.17
8175;10;6;85.33;0.25
8175;9;4;616.1;0.19
8176;1;10;827.04;0.09
8176;6;8;42.23;0.24
8176;9;5;227.03;0.14
8176;2;3;725.51;0.3
8177;8;7;136.01;0.17
8177;8;8;703.4;0.0
8177;3;3;529.5;0.05
8177;9;1;191.86;0.12
8177;2;6;283.88;0.04
8178;4;4;231.71;0.14
8178;2;4;424.06;0.09
8179;10;2;790.07;0.03
8179;9;2;379.61;0.19
8180;7;7;353.22;0.03
8180;9;10;498.11;0.24
8181;4;9;677.89;0.27
8182;1;2;710.29;0.26
8182;8;5;236.64;0.14
8182;7;2;600.43;0.21
8183;10;5;222.66;0.3
8183;9;6;71.77;0.3
8184;2;10;661.57;0.11
8184;3;1;309.31;0.03
8184;6;4;839.82;0.15
8184;1;6;321.63;0.03
8185;9;2;640.77;0.3
8186;7;10;210.0;0.06
8186;7;4;183.81;0.27
8187;2;7;677.86;0.04
8187;8;10;18.66;0.15
8188;4;2;59.87;0.29
8188;10;6;740.32;0.26
8188;7;6;249.26;0.12
8189;5;5;799.7;0.15
8189;4;2;653.56;0.18
8189;7;9;925.97;0.04
8190;9;3;863.11;0.27
8191;5;9;273.51;0.06
8191;6;8;13.02;0.13
8191;10;5;400.16;0.21
8191;1;1;320.21;0.02
8192;7;9;863.51;0.23
8192;10;5;461.71;0.2
8192;7;1;367.95;0.09
8192;3;2;185.45;0.25
8192;7;8;515.24;0.28
8193;1;10;49.0;0.22
8193;3;8;844.21;0.19
8193;6;3;468.67;0.09
8193;3;8;83.91;0.2
8194;6;4;66.49;0.02
8194;3;2;120.97;0.26
8194;5;5;28.31;0.11
8195;5;2;906.56;0.01
8195;3;9;707.17;0.09
8195;7;3;969.02;0.15
8196;5;3;282.16;0.28
8196;10;9;397.57;0.27
8196;9;6;738.53;0.2
8196;1;3;202.22;0.16
8196;4;7;244.13;0.13
8197;9;1;497.71;0.04
8197;5;4;614.73;0.12
8197;9;3;957.07;0.18
8197;10;6;646.73;0.27
8198;7;5;701.17;0.07
8198;10;8;182.35;0.0
8198;1;9;458.72;0.24
8198;6;6;621.14;0.12
8199;7;8;82.67;0.23
8199;3;2;673.79;0.24
8199;6;3;748.16;0.22
8199;1;9;649.68;0.28
8199;9;6;327.34;0.25
8200;10;1;349.48;0.16
8200;1;5;947.49;0.15
8200;3;4;684.71;0.05
8201;8;9;216.46;0.1
8202;4;10;696.87;0.05
8202;1;5;679.6;0.08
8202;1;5;141.83;0.16
8202;6;9;137.83;0.21
8203;1;6;827.47;0.01
8203;6;9;475.65;0.12
8204;4;7;806.69;0.14
8204;7;3;755.59;0.08
8204;4;2;852.0;0.23
8204;6;7;828.73;0.14
8205;6;5;897.98;0.2
8205;1;9;570.16;0.07
8205;9;10;264.15;0.26
8205;1;2;247.43;0.24
8206;8;8;994.36;0.14
8206;2;9;361.41;0.25
8206;3;6;575.42;0.28
8206;6;2;974.93;0.14
8207;9;1;44.66;0.26
8207;7;4;986.32;0.28
8207;10;7;740.7;0.07
8208;1;7;816.92;0.28
8208;8;10;321.14;0.2
8209;8;3;270.49;0.16
8209;10;4;925.38;0.04
8209;3;6;615.36;0.26
8209;9;6;67.87;0.11
8210;7;3;362.38;0.24
8211;6;8;504.99;0.02
8211;7;6;390.85;0.22
8212;2;8;311.16;0.17
8212;2;5;167.93;0.26
8212;10;3;530.66;0.23
8212;4;7;275.89;0.13
8212;6;9;132.74;0.24
8213;7;1;835.97;0.09
8214;8;8;860.67;0.02
8214;5;4;598.38;0.28
8214;9;3;133.71;0.26
8214;5;8;520.36;0.28
8214;8;3;315.22;0.0
8215;8;6;881.08;0.13
8215;2;1;59.96;0.07
8215;6;6;40.78;0.19
8215;8;8;858.63;0.11
8216;1;6;160.52;0.1
8216;9;4;380.62;0.09
8216;7;10;686.59;0.15
8217;1;2;339.68;0.2
8217;3;8;539.74;0.26
8217;8;7;965.02;0.16
8217;7;9;266.66;0.18
8218;2;4;389.71;0.1
8218;9;9;125.55;0.17
8218;9;1;507.13;0.25
8218;7;2;373.96;0.23
8219;8;4;739.36;0.27
8219;3;10;142.64;0.16
8219;9;10;374.62;0.16
8219;3;8;233.5;0.11
8219;5;10;152.85;0.15
8220;2;2;113.04;0.16
8220;4;1;68.26;0.13
8220;8;10;714.28;0.14
8220;7;1;600.01;0.21
8221;3;4;656.37;0.05
8222;10;9;145.19;0.22
8222;7;2;783.06;0.16
8222;10;6;874.63;0.27
8223;2;8;609.88;0.15
8223;7;6;804.55;0.26
8223;4;5;283.19;0.02
8223;3;3;275.64;0.1
8223;8;9;857.06;0.02
8224;4;4;828.29;0.18
8224;10;4;582.33;0.13
8225;7;4;753.65;0.14
8225;8;2;908.3;0.13
8225;4;6;753.02;0.07
8225;2;4;700.47;0.2
8226;9;9;609.21;0.18
8226;4;4;160.35;0.21
8226;7;7;795.77;0.28
8226;5;8;863.92;0.17
8226;8;9;304.53;0.01
8227;9;10;208.77;0.08
8227;2;6;42.56;0.05
8227;6;6;647.08;0.29
8227;10;5;455.74;0.07
8228;4;8;716.13;0.09
8228;9;1;157.8;0.26
8228;3;1;553.84;0.18
8228;8;9;337.32;0.13
8229;8;9;465.26;0.24
8229;10;2;284.79;0.03
8229;4;6;399.74;0.09
8229;6;4;845.03;0.07
8229;2;3;311.7;0.0
8230;8;7;168.93;0.04
8231;6;4;749.11;0.11
8231;10;9;277.68;0.1
8232;1;6;999.16;0.23
8232;7;5;263.13;0.04
8232;8;1;804.98;0.26
8232;7;9;398.79;0.27
8233;5;6;124.45;0.02
8234;10;8;786.56;0.29
8234;7;8;674.07;0.04
8234;1;9;186.39;0.19
8234;4;5;852.85;0.17
8235;4;9;842.12;0.04
8235;2;9;767.31;0.12
8235;1;3;648.38;0.05
8235;2;8;108.96;0.26
8236;5;8;770.8;0.01
8237;8;9;160.97;0.15
8237;5;6;840.38;0.14
8237;9;7;985.01;0.29
8237;9;2;426.57;0.15
8238;8;10;194.13;0.02
8238;5;8;362.13;0.21
8239;6;1;697.83;0.22
8239;10;8;63.34;0.15
8239;4;5;455.55;0.06
8239;1;5;938.41;0.03
8239;6;3;179.38;0.16
8240;10;5;89.14;0.13
8241;8;10;669.51;0.07
8241;10;8;130.38;0.19
8241;8;9;371.07;0.26
8242;3;5;350.58;0.14
8242;9;8;542.55;0.06
8242;7;3;366.37;0.2
8242;7;7;922.44;0.06
8243;8;3;768.27;0.25
8243;3;8;51.74;0.13
8243;8;2;701.92;0.29
8243;7;1;256.24;0.07
8243;2;3;256.29;0.12
8244;8;3;964.24;0.08
8244;6;9;968.42;0.2
8245;9;6;455.09;0.09
8245;10;6;335.37;0.28
8246;2;3;965.51;0.27
8246;5;8;266.98;0.15
8246;4;6;595.29;0.13
8247;9;9;530.74;0.27
8247;7;9;264.92;0.02
8248;6;1;479.97;0.26
8248;1;10;83.09;0.2
8248;1;3;896.16;0.26
8248;9;9;868.76;0.18
8248;8;9;667.75;0.01
8249;10;6;379.39;0.06
8249;10;6;106.41;0.02
8249;9;6;38.88;0.2
8250;5;1;700.56;0.03
8251;3;5;475.8;0.25
8251;10;3;244.82;0.18
8251;8;7;865.24;0.28
8252;9;1;270.85;0.09
8253;9;4;272.27;0.11
8253;9;2;976.69;0.09
8254;10;7;633.13;0.29
8254;1;9;921.16;0.12
8254;6;3;14.09;0.07
8254;6;4;452.13;0.29
8254;9;1;458.18;0.09
8255;6;8;843.61;0.18
8255;4;3;307.31;0.01
8255;5;8;864.12;0.03
8255;3;2;559.3;0.22
8256;2;7;268.02;0.26
8256;2;2;394.46;0.12
8256;5;5;270.11;0.09
8257;9;3;996.09;0.16
8257;5;8;837.16;0.03
8258;8;4;570.85;0.11
8258;8;8;838.32;0.13
8258;1;2;672.64;0.16
8258;2;9;841.66;0.0
8258;5;8;409.79;0.03
8259;5;1;661.97;0.11
8259;8;4;818.49;0.27
8259;10;7;460.11;0.23
8259;9;2;283.12;0.26
8260;6;7;252.25;0.16
8260;4;6;645.72;0.03
8260;5;5;328.67;0.2
8261;8;3;699.14;0.08
8261;8;6;515.55;0.28
8261;9;8;235.92;0.19
8261;9;2;653.36;0.01
8261;6;7;542.2;0.16
8262;3;10;566.92;0.22
8262;1;2;570.7;0.12
8263;8;9;114.06;0.14
8263;9;3;791.05;0.12
8263;7;2;119.53;0.12
8264;5;8;136.72;0.29
8264;5;10;775.47;0.09
8264;1;9;17.37;0.05
8265;10;7;54.88;0.19
8266;5;6;113.15;0.04
8267;7;10;258.43;0.11
8267;7;3;504.91;0.3
8267;9;4;524.27;0.01
8268;8;6;886.33;0.28
8268;6;5;306.97;0.22
8268;9;5;648.66;0.02
